participant_id,trial_id,stimulus_id,audio_path,condition,excerpt_type,intended_affect,sample_index,elapsed_time_ms,elapsed_time_sec,dimension,rating_value,sample_source,browser_local_time
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,48,6000,6.0,valence,0.35,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,49,6000,6.0,arousal,0.1,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,50,6250,6.25,valence,0.354,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,51,6250,6.25,arousal,0.109,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,52,6500,6.5,valence,0.358,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,53,6500,6.5,arousal,0.119,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,54,6750,6.75,valence,0.362,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,55,6750,6.75,arousal,0.128,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,56,7000,7.0,valence,0.367,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,57,7000,7.0,arousal,0.138,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,58,7250,7.25,valence,0.371,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,59,7250,7.25,arousal,0.147,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,60,7500,7.5,valence,0.375,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,61,7500,7.5,arousal,0.156,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,62,7750,7.75,valence,0.379,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,63,7750,7.75,arousal,0.166,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,64,8000,8.0,valence,0.383,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,65,8000,8.0,arousal,0.175,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,66,8250,8.25,valence,0.387,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,67,8250,8.25,arousal,0.184,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,68,8500,8.5,valence,0.392,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,69,8500,8.5,arousal,0.194,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,70,8750,8.75,valence,0.396,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,71,8750,8.75,arousal,0.203,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,72,9000,9.0,valence,0.4,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,73,9000,9.0,arousal,0.213,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,74,9250,9.25,valence,0.404,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,75,9250,9.25,arousal,0.222,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,76,9500,9.5,valence,0.408,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,77,9500,9.5,arousal,0.231,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,78,9750,9.75,valence,0.412,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,79,9750,9.75,arousal,0.241,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,80,10000,10.0,valence,0.417,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,81,10000,10.0,arousal,0.25,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,82,10250,10.25,valence,0.421,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,83,10250,10.25,arousal,0.259,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,84,10500,10.5,valence,0.425,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,85,10500,10.5,arousal,0.269,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,86,10750,10.75,valence,0.429,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,87,10750,10.75,arousal,0.278,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,88,11000,11.0,valence,0.433,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,89,11000,11.0,arousal,0.287,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,90,11250,11.25,valence,0.438,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,91,11250,11.25,arousal,0.297,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,92,11500,11.5,valence,0.442,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,93,11500,11.5,arousal,0.306,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,94,11750,11.75,valence,0.446,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,95,11750,11.75,arousal,0.316,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,96,12000,12.0,valence,0.45,simulated_psynet_bot_interval,
2,6,bright_rise,static/stimuli/bright_rise.wav,generated,rising_tone_cluster,positive_rising_arousal,97,12000,12.0,arousal,0.325,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,0,0,0.0,valence,0.49,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,1,0,0.0,arousal,0.315,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,2,250,0.25,valence,0.494,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,3,250,0.25,arousal,0.324,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,4,500,0.5,valence,0.498,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,5,500,0.5,arousal,0.334,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,6,750,0.75,valence,0.503,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,7,750,0.75,arousal,0.343,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,8,1000,1.0,valence,0.507,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,9,1000,1.0,arousal,0.352,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,10,1250,1.25,valence,0.511,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,11,1250,1.25,arousal,0.362,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,12,1500,1.5,valence,0.515,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,13,1500,1.5,arousal,0.371,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,14,1750,1.75,valence,0.519,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,15,1750,1.75,arousal,0.381,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,16,2000,2.0,valence,0.523,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,17,2000,2.0,arousal,0.39,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,18,2250,2.25,valence,0.528,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,19,2250,2.25,arousal,0.399,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,20,2500,2.5,valence,0.532,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,21,2500,2.5,arousal,0.409,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,22,2750,2.75,valence,0.536,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,23,2750,2.75,arousal,0.418,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,24,3000,3.0,valence,0.54,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,25,3000,3.0,arousal,0.427,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,26,3250,3.25,valence,0.544,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,27,3250,3.25,arousal,0.437,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,28,3500,3.5,valence,0.548,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,29,3500,3.5,arousal,0.446,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,30,3750,3.75,valence,0.553,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,31,3750,3.75,arousal,0.456,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,32,4000,4.0,valence,0.557,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,33,4000,4.0,arousal,0.465,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,34,4250,4.25,valence,0.561,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,35,4250,4.25,arousal,0.474,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,36,4500,4.5,valence,0.565,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,37,4500,4.5,arousal,0.484,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,38,4750,4.75,valence,0.569,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,39,4750,4.75,arousal,0.493,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,40,5000,5.0,valence,0.573,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,41,5000,5.0,arousal,0.503,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,42,5250,5.25,valence,0.578,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,43,5250,5.25,arousal,0.512,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,44,5500,5.5,valence,0.582,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,45,5500,5.5,arousal,0.521,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,46,5750,5.75,valence,0.586,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,47,5750,5.75,arousal,0.531,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,48,6000,6.0,valence,0.59,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,49,6000,6.0,arousal,0.54,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,50,6250,6.25,valence,0.594,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,51,6250,6.25,arousal,0.549,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,52,6500,6.5,valence,0.598,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,53,6500,6.5,arousal,0.559,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,54,6750,6.75,valence,0.603,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,55,6750,6.75,arousal,0.568,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,56,7000,7.0,valence,0.607,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,57,7000,7.0,arousal,0.578,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,58,7250,7.25,valence,0.611,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,59,7250,7.25,arousal,0.587,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,60,7500,7.5,valence,0.615,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,61,7500,7.5,arousal,0.596,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,62,7750,7.75,valence,0.619,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,63,7750,7.75,arousal,0.606,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,64,8000,8.0,valence,0.623,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,65,8000,8.0,arousal,0.615,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,66,8250,8.25,valence,0.628,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,67,8250,8.25,arousal,0.624,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,68,8500,8.5,valence,0.632,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,69,8500,8.5,arousal,0.634,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,70,8750,8.75,valence,0.636,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,71,8750,8.75,arousal,0.643,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,72,9000,9.0,valence,0.64,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,73,9000,9.0,arousal,0.653,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,74,9250,9.25,valence,0.644,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,75,9250,9.25,arousal,0.662,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,76,9500,9.5,valence,0.648,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,77,9500,9.5,arousal,0.671,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,78,9750,9.75,valence,0.653,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,79,9750,9.75,arousal,0.681,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,80,10000,10.0,valence,0.657,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,81,10000,10.0,arousal,0.69,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,82,10250,10.25,valence,0.661,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,83,10250,10.25,arousal,0.699,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,84,10500,10.5,valence,0.665,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,85,10500,10.5,arousal,0.709,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,86,10750,10.75,valence,0.669,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,87,10750,10.75,arousal,0.718,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,88,11000,11.0,valence,0.673,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,89,11000,11.0,arousal,0.728,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,90,11250,11.25,valence,0.678,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,91,11250,11.25,arousal,0.737,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,92,11500,11.5,valence,0.682,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,93,11500,11.5,arousal,0.746,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,94,11750,11.75,valence,0.686,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,95,11750,11.75,arousal,0.756,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,96,12000,12.0,valence,0.69,simulated_psynet_bot_interval,
3,7,warm_major,static/stimuli/warm_major.wav,generated,major_chord_pulse,positive_energetic,97,12000,12.0,arousal,0.765,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,0,0,0.0,valence,-0.51,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,1,0,0.0,arousal,-0.385,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,2,250,0.25,valence,-0.506,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,3,250,0.25,arousal,-0.376,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,4,500,0.5,valence,-0.502,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,5,500,0.5,arousal,-0.366,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,6,750,0.75,valence,-0.497,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,7,750,0.75,arousal,-0.357,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,8,1000,1.0,valence,-0.493,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,9,1000,1.0,arousal,-0.348,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,10,1250,1.25,valence,-0.489,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,11,1250,1.25,arousal,-0.338,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,12,1500,1.5,valence,-0.485,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,13,1500,1.5,arousal,-0.329,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,14,1750,1.75,valence,-0.481,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,15,1750,1.75,arousal,-0.319,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,16,2000,2.0,valence,-0.477,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,17,2000,2.0,arousal,-0.31,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,18,2250,2.25,valence,-0.472,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,19,2250,2.25,arousal,-0.301,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,20,2500,2.5,valence,-0.468,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,21,2500,2.5,arousal,-0.291,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,22,2750,2.75,valence,-0.464,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,23,2750,2.75,arousal,-0.282,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,24,3000,3.0,valence,-0.46,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,25,3000,3.0,arousal,-0.273,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,26,3250,3.25,valence,-0.456,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,27,3250,3.25,arousal,-0.263,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,28,3500,3.5,valence,-0.452,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,29,3500,3.5,arousal,-0.254,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,30,3750,3.75,valence,-0.448,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,31,3750,3.75,arousal,-0.244,simulated_psynet_bot_interval,
3,8,dark_minor,static/stimuli/dark_minor.wav,generated,minor_chord_pulse,negative_calm,32,4000,4.0,valence,-0.443,simulated_psynet_bot_interval,
