participant_id,trial_index,stimulus_id,family,inversion,timbre,valence,tension,energy,nostalgia_longing,melancholy_sadness,interest_expectancy,happiness_joy,tenderness,liking_preference
219,9,dominant_seventh__root__strings,dominant_seventh,root,strings,1.514,3.5,2.392,2.139,2.898,3.438,1.492,1.655,2.152
219,10,minor_triad__root__strings,minor_triad,root,strings,2.053,2.913,2.602,2.441,3.228,2.24,2.219,2.193,2.688
219,11,minor_seventh__root__piano,minor_seventh,root,piano,2.569,3.494,3.005,2.376,2.48,3.045,2.946,3.213,3.456
219,12,major_seventh__root__piano,major_seventh,root,piano,2.375,2.904,3.097,2.6,1.6,3.14,1.817,2.653,3.3
219,13,augmented_triad__root__strings,augmented_triad,root,strings,2.571,4.199,3.963,2.678,3.363,3.123,1.271,2.062,1.031
219,14,major_triad__first__strings,major_triad,first,strings,3.937,2.783,2.66,1.863,1.639,2.758,3.318,2.417,2.13
219,15,major_seventh__third__piano,major_seventh,third,piano,2.631,3.803,3.564,2.738,3.033,2.843,1.339,1.601,2.434
219,16,diminished_triad__root__strings,diminished_triad,root,strings,2.157,4.146,3.703,1.382,2.796,3.601,1.094,2.36,1.646
219,17,minor_triad__second__piano,minor_triad,second,piano,2.74,2.8,2.707,1.959,3.584,2.679,2.159,1.326,2.993
219,18,major_triad__root__piano,major_triad,root,piano,3.472,2.678,3.199,1.978,1.468,2.595,3.719,1.63,2.246
219,19,major_triad__second__piano,major_triad,second,piano,4.273,2.814,3.686,1.51,1.591,2.022,3.613,1.832,2.023
219,20,minor_triad__root__piano,minor_triad,root,piano,2.726,4.651,2.845,2.552,2.867,2.922,2.053,1.46,1.914
219,21,minor_triad__first__piano,minor_triad,first,piano,2.392,2.899,2.473,2.299,3.634,2.96,1.278,2.316,2.202
219,22,minor_seventh__third__piano,minor_seventh,third,piano,3.347,2.751,2.096,2.203,2.617,2.933,1.816,1.523,3.261
219,23,major_seventh__root__strings,major_seventh,root,strings,1.854,3.394,2.86,2.459,2.129,3.343,1.0,2.16,2.127
219,24,minor_triad__first__strings,minor_triad,first,strings,3.369,2.923,2.681,2.821,2.829,2.999,1.599,2.492,1.964
219,25,minor_triad__second__strings,minor_triad,second,strings,3.007,4.059,3.075,2.72,3.343,2.793,1.0,2.318,3.103
219,26,dominant_seventh__third__strings,dominant_seventh,third,strings,2.951,3.117,2.742,2.289,1.86,3.256,2.009,2.266,3.038
219,27,major_triad__second__strings,major_triad,second,strings,4.109,2.451,3.149,2.697,1.154,2.846,3.25,2.267,2.662
219,28,dominant_seventh__root__piano,dominant_seventh,root,piano,2.368,4.259,3.375,2.19,2.348,3.939,2.628,2.825,2.471
220,1,minor_triad__second__piano,minor_triad,second,piano,2.854,4.032,3.463,2.733,3.24,3.557,1.316,1.979,2.185
220,2,diminished_triad__root__strings,diminished_triad,root,strings,2.418,3.977,3.379,2.297,3.361,3.711,1.0,1.829,1.524
220,3,augmented_triad__root__strings,augmented_triad,root,strings,1.394,4.08,3.784,2.04,3.089,3.498,1.415,2.054,1.837
220,4,dominant_seventh__third__strings,dominant_seventh,third,strings,2.853,4.082,3.092,2.676,2.808,3.569,1.408,2.595,3.206
220,5,major_seventh__third__strings,major_seventh,third,strings,2.963,2.488,2.841,3.508,2.551,3.351,2.014,2.366,2.034
220,6,major_triad__second__piano,major_triad,second,piano,3.535,2.871,3.469,1.655,1.331,2.659,4.071,2.633,2.503
220,7,major_seventh__root__piano,major_seventh,root,piano,3.36,3.088,2.995,3.406,3.002,3.355,2.873,2.408,2.76
220,8,major_seventh__third__piano,major_seventh,third,piano,3.204,3.837,3.022,2.821,2.064,3.91,1.448,1.948,3.612
220,9,dominant_seventh__root__strings,dominant_seventh,root,strings,2.943,2.817,3.39,3.349,2.888,3.505,2.189,1.822,1.786
220,10,major_triad__first__strings,major_triad,first,strings,4.488,2.774,2.421,2.433,1.041,3.227,2.772,1.208,2.208
220,11,minor_triad__first__strings,minor_triad,first,strings,2.65,3.509,2.892,3.178,3.341,1.795,1.141,2.519,2.201
220,12,major_triad__first__piano,major_triad,first,piano,5.0,3.098,2.991,2.175,1.995,2.493,3.543,1.0,2.827
220,13,minor_seventh__root__piano,minor_seventh,root,piano,2.814,3.319,2.835,3.005,2.217,2.942,1.815,2.524,2.657
220,14,dominant_seventh__root__piano,dominant_seventh,root,piano,2.922,3.159,2.711,3.427,2.323,3.685,2.144,1.644,2.622
220,15,major_triad__second__strings,major_triad,second,strings,4.638,3.154,3.396,2.128,1.582,2.363,3.538,2.067,3.246
220,16,minor_seventh__third__piano,minor_seventh,third,piano,2.145,2.596,2.966,2.994,2.433,2.391,2.003,2.411,1.813
220,17,augmented_triad__root__piano,augmented_triad,root,piano,1.0,3.374,3.54,2.227,2.528,3.779,1.636,1.169,1.929
220,18,minor_triad__first__piano,minor_triad,first,piano,2.472,3.0,2.728,3.122,3.917,2.857,1.51,2.339,2.04
220,19,minor_seventh__root__strings,minor_seventh,root,strings,2.804,2.565,2.034,3.379,3.081,2.606,2.459,2.88,2.396
220,20,diminished_triad__root__piano,diminished_triad,root,piano,2.31,3.268,4.106,2.372,2.616,3.863,1.153,1.0,2.019
220,21,minor_triad__root__strings,minor_triad,root,strings,2.855,2.99,2.469,3.279,3.506,2.197,1.333,2.519,2.29
220,22,major_triad__root__piano,major_triad,root,piano,3.481,3.095,3.372,1.72,1.0,1.852,3.502,2.361,2.612
220,23,major_seventh__root__strings,major_seventh,root,strings,3.649,3.42,4.033,2.797,2.586,2.978,1.745,3.146,3.653
220,24,dominant_seventh__third__piano,dominant_seventh,third,piano,2.249,2.716,3.751,2.058,2.125,3.957,2.561,1.703,2.967
220,25,minor_triad__second__strings,minor_triad,second,strings,2.632,3.3,3.253,3.226,3.699,2.422,1.198,2.142,2.5
220,26,major_triad__root__strings,major_triad,root,strings,4.189,2.487,2.591,2.65,1.354,1.602,3.3,2.069,3.166
220,27,minor_triad__root__piano,minor_triad,root,piano,1.923,3.232,2.934,2.909,2.672,2.168,1.963,1.935,2.731
220,28,minor_seventh__third__strings,minor_seventh,third,strings,3.342,2.955,3.316,3.971,2.221,3.768,2.237,2.636,2.577
221,1,minor_triad__first__strings,minor_triad,first,strings,2.017,3.171,2.985,2.573,3.096,3.095,1.497,2.872,2.466
221,2,dominant_seventh__third__strings,dominant_seventh,third,strings,2.761,3.298,3.823,3.22,1.769,3.725,2.674,1.692,2.059
221,3,dominant_seventh__root__strings,dominant_seventh,root,strings,2.44,3.422,2.78,3.589,2.054,3.691,2.698,2.624,2.484
221,4,major_seventh__root__piano,major_seventh,root,piano,3.346,3.473,3.084,2.859,2.193,2.403,2.038,2.131,3.567
221,5,diminished_triad__root__strings,diminished_triad,root,strings,2.003,4.035,3.395,2.705,2.874,3.844,1.019,2.344,1.746
221,6,major_triad__second__piano,major_triad,second,piano,5.0,2.616,3.538,2.541,1.56,2.124,4.338,1.921,2.998
221,7,dominant_seventh__root__piano,dominant_seventh,root,piano,3.02,3.099,2.78,3.375,1.92,4.042,2.754,2.285,1.569
221,8,augmented_triad__root__strings,augmented_triad,root,strings,1.733,4.367,3.506,2.685,3.667,4.344,1.0,2.326,2.134
221,9,augmented_triad__root__piano,augmented_triad,root,piano,2.261,3.7,3.413,2.098,2.713,3.651,1.0,1.651,2.333
221,10,minor_seventh__third__strings,minor_seventh,third,strings,3.218,2.582,2.677,3.43,4.046,3.356,1.785,3.061,2.697
221,11,minor_seventh__third__piano,minor_seventh,third,piano,2.789,3.196,3.518,2.768,2.606,2.983,1.826,2.939,3.19
221,12,major_triad__root__strings,major_triad,root,strings,4.754,2.154,3.356,2.242,1.991,2.332,3.786,2.426,2.674
221,13,minor_triad__root__strings,minor_triad,root,strings,2.897,3.434,3.243,3.122,4.173,3.106,1.965,2.703,2.349
221,14,major_triad__first__strings,major_triad,first,strings,4.072,1.652,2.7,2.75,1.574,2.554,3.315,3.161,3.168
221,15,dominant_seventh__third__piano,dominant_seventh,third,piano,3.198,3.103,2.957,2.516,2.967,4.658,2.582,2.478,3.086
221,16,minor_triad__first__piano,minor_triad,first,piano,2.751,3.613,3.715,2.739,3.474,3.042,1.982,2.011,2.347
221,17,minor_seventh__root__strings,minor_seventh,root,strings,2.41,2.729,3.104,3.546,3.334,2.703,1.756,2.546,3.165
221,18,major_triad__second__strings,major_triad,second,strings,4.007,3.291,3.132,2.471,2.116,2.518,3.66,2.505,2.105
221,19,major_seventh__third__piano,major_seventh,third,piano,2.762,3.153,3.13,3.225,2.793,3.844,2.971,3.009,3.704
221,20,major_seventh__third__strings,major_seventh,third,strings,2.958,3.598,2.573,3.701,3.196,2.986,1.7,2.77,2.948
221,21,major_triad__root__piano,major_triad,root,piano,4.251,2.374,2.791,2.183,1.518,2.727,2.493,2.057,2.625
221,22,major_seventh__root__strings,major_seventh,root,strings,2.853,2.682,3.067,3.45,2.742,3.303,1.726,2.618,3.367
221,23,minor_triad__root__piano,minor_triad,root,piano,2.515,2.549,3.177,3.038,3.765,2.825,1.907,1.827,2.541
221,24,minor_triad__second__piano,minor_triad,second,piano,2.649,2.787,3.292,2.702,3.578,2.652,1.907,2.956,2.37
221,25,minor_triad__second__strings,minor_triad,second,strings,2.513,3.386,3.042,3.086,3.317,3.841,1.87,2.577,2.738
221,26,major_triad__first__piano,major_triad,first,piano,3.801,2.65,2.819,2.023,1.063,2.741,3.454,2.189,2.691
221,27,diminished_triad__root__piano,diminished_triad,root,piano,2.361,2.75,4.018,1.0,2.834,3.915,1.209,2.017,2.503
221,28,minor_seventh__root__piano,minor_seventh,root,piano,2.304,2.748,3.737,3.153,2.601,2.878,1.969,2.589,3.011
222,1,major_seventh__third__piano,major_seventh,third,piano,2.517,3.139,3.202,2.673,1.929,3.995,2.225,3.162,2.616
222,2,minor_triad__first__piano,minor_triad,first,piano,1.9,3.47,3.143,2.721,2.833,2.738,1.647,2.496,1.903
222,3,augmented_triad__root__strings,augmented_triad,root,strings,1.647,4.477,3.499,1.882,3.674,4.296,1.651,1.641,1.857
222,4,dominant_seventh__third__strings,dominant_seventh,third,strings,2.873,3.876,3.856,3.684,2.752,4.707,2.201,2.091,2.9
222,5,major_seventh__root__piano,major_seventh,root,piano,3.171,2.929,3.239,3.138,2.853,2.757,1.284,2.1,2.772
222,6,major_triad__second__strings,major_triad,second,strings,4.312,2.977,4.102,2.03,1.324,3.315,3.157,2.368,2.758
222,7,minor_triad__first__strings,minor_triad,first,strings,1.499,2.327,2.655,3.83,3.442,2.966,1.591,2.801,2.423
222,8,major_triad__first__strings,major_triad,first,strings,4.058,3.041,3.491,2.245,1.541,1.887,3.377,2.487,3.345
222,9,dominant_seventh__root__piano,dominant_seventh,root,piano,1.932,3.303,3.383,2.102,2.285,3.841,2.808,1.308,2.135
222,10,minor_seventh__root__piano,minor_seventh,root,piano,2.327,2.589,2.443,2.946,2.088,3.442,1.241,2.762,3.086
222,11,minor_seventh__third__strings,minor_seventh,third,strings,2.098,2.928,2.862,2.634,3.307,3.458,2.283,2.684,2.906
222,12,minor_triad__second__strings,minor_triad,second,strings,2.185,3.873,2.473,3.511,3.681,3.174,2.143,2.251,3.637
222,13,diminished_triad__root__piano,diminished_triad,root,piano,1.57,3.976,4.469,1.95,3.587,3.474,1.417,1.329,2.144
222,14,major_triad__root__piano,major_triad,root,piano,3.579,1.988,3.649,1.734,1.0,2.616,3.646,2.112,2.854
222,15,major_triad__first__piano,major_triad,first,piano,3.261,3.046,3.874,1.375,1.642,2.675,3.361,2.625,2.987
222,16,major_seventh__third__strings,major_seventh,third,strings,2.394,2.659,3.447,3.447,2.578,2.808,1.634,2.96,2.484
222,17,diminished_triad__root__strings,diminished_triad,root,strings,1.666,3.587,3.786,3.088,3.066,3.473,1.738,2.223,1.514
222,18,minor_seventh__third__piano,minor_seventh,third,piano,2.005,2.688,2.189,2.341,2.337,2.62,2.27,2.512,2.817
222,19,major_triad__second__piano,major_triad,second,piano,3.774,2.705,3.532,2.387,1.0,3.036,3.187,2.07,2.439
222,20,major_seventh__root__strings,major_seventh,root,strings,3.505,3.282,3.484,4.738,3.652,2.81,1.969,3.211,2.41
222,21,minor_triad__second__piano,minor_triad,second,piano,2.086,2.227,3.31,2.721,3.783,2.53,1.43,1.662,2.677
222,22,minor_seventh__root__strings,minor_seventh,root,strings,2.598,3.08,2.949,2.97,2.492,2.994,2.117,3.008,2.942
222,23,major_triad__root__strings,major_triad,root,strings,3.705,3.248,3.692,2.407,2.144,2.243,3.299,2.297,3.15
222,24,dominant_seventh__third__piano,dominant_seventh,third,piano,2.308,3.035,2.751,2.398,2.568,3.337,2.683,1.69,2.26
222,25,minor_triad__root__strings,minor_triad,root,strings,1.717,3.288,3.53,3.711,3.561,2.631,1.361,2.759,2.185
222,26,minor_triad__root__piano,minor_triad,root,piano,2.163,2.905,2.764,3.288,3.474,2.803,1.908,2.783,2.562
222,27,augmented_triad__root__piano,augmented_triad,root,piano,1.43,3.747,3.511,2.493,2.384,4.084,1.205,1.66,1.328
222,28,dominant_seventh__root__strings,dominant_seventh,root,strings,2.434,3.274,4.255,3.717,2.683,4.024,1.914,2.244,2.15
223,1,major_triad__second__strings,major_triad,second,strings,4.567,3.613,2.842,2.258,1.391,2.349,3.171,1.905,3.093
223,2,diminished_triad__root__strings,diminished_triad,root,strings,2.363,3.488,3.551,1.963,4.047,3.335,1.505,1.499,1.87
223,3,minor_seventh__third__strings,minor_seventh,third,strings,2.787,2.021,2.563,2.833,2.373,3.215,1.461,2.687,3.546
223,4,major_triad__root__strings,major_triad,root,strings,4.156,2.418,3.741,2.822,1.175,2.123,3.499,2.679,3.158
223,5,major_triad__second__piano,major_triad,second,piano,4.323,2.629,3.44,1.318,1.137,3.036,3.531,2.482,3.515
223,6,minor_triad__root__strings,minor_triad,root,strings,3.145,2.627,2.508,2.953,4.015,2.86,1.854,2.894,3.284
223,7,minor_triad__first__piano,minor_triad,first,piano,2.816,2.58,2.814,1.878,3.01,2.738,1.797,2.361,2.479
223,8,major_triad__first__strings,major_triad,first,strings,4.537,2.573,2.99,2.485,1.149,3.109,3.188,2.354,2.502
223,9,major_seventh__root__piano,major_seventh,root,piano,2.897,3.069,2.793,2.118,1.936,3.307,1.681,2.545,2.974
223,10,major_triad__root__piano,major_triad,root,piano,3.88,1.899,3.635,1.299,2.526,2.666,3.18,2.17,2.151
223,11,dominant_seventh__third__strings,dominant_seventh,third,strings,2.472,2.767,2.906,2.577,1.882,3.621,1.991,2.104,2.867
223,12,minor_triad__first__strings,minor_triad,first,strings,2.0,2.792,3.283,3.314,3.427,3.606,2.15,2.712,2.337
223,13,minor_triad__root__piano,minor_triad,root,piano,2.848,2.983,3.099,2.116,3.477,3.783,1.658,2.833,2.57
223,14,augmented_triad__root__piano,augmented_triad,root,piano,2.02,3.981,3.456,1.61,2.188,3.749,1.299,2.191,2.522
223,15,minor_seventh__third__piano,minor_seventh,third,piano,2.522,2.425,3.001,2.852,2.998,3.669,2.579,2.508,2.974
223,16,augmented_triad__root__strings,augmented_triad,root,strings,2.097,3.948,3.744,2.391,3.114,4.116,1.0,1.075,2.02
223,17,major_seventh__third__strings,major_seventh,third,strings,2.951,2.623,3.275,2.906,2.393,3.323,1.246,2.659,4.12
223,18,minor_triad__second__strings,minor_triad,second,strings,3.086,3.619,2.742,3.307,3.529,3.006,1.763,3.064,2.633
223,19,dominant_seventh__third__piano,dominant_seventh,third,piano,2.49,3.069,3.333,2.96,2.075,3.01,2.111,1.505,2.856
223,20,dominant_seventh__root__strings,dominant_seventh,root,strings,3.095,3.068,3.469,2.431,3.129,3.275,2.039,2.944,2.217
223,21,minor_seventh__root__strings,minor_seventh,root,strings,3.655,2.857,3.243,2.647,2.363,3.292,2.119,2.955,2.749
223,22,major_seventh__third__piano,major_seventh,third,piano,3.831,2.967,3.158,2.788,2.035,2.88,1.559,2.872,2.938
223,23,dominant_seventh__root__piano,dominant_seventh,root,piano,2.927,3.612,3.469,1.891,2.114,4.427,1.945,1.721,3.253
223,24,minor_triad__second__piano,minor_triad,second,piano,2.409,3.349,2.856,2.276,2.985,3.006,2.099,2.809,2.4
223,25,major_triad__first__piano,major_triad,first,piano,4.16,2.701,2.84,1.527,1.414,2.633,3.42,2.137,2.755
223,26,major_seventh__root__strings,major_seventh,root,strings,2.256,3.364,3.634,2.572,2.488,3.621,2.012,2.901,3.313
223,27,minor_seventh__root__piano,minor_seventh,root,piano,3.452,2.952,2.248,1.993,2.786,2.728,1.62,2.048,3.196
223,28,diminished_triad__root__piano,diminished_triad,root,piano,1.817,2.613,4.337,1.92,2.421,4.224,1.0,1.727,1.928
224,1,major_seventh__third__strings,major_seventh,third,strings,2.866,2.9,2.734,2.846,3.613,3.211,1.231,2.588,2.309
224,2,augmented_triad__root__piano,augmented_triad,root,piano,2.107,4.668,3.958,1.698,2.97,3.976,1.127,1.586,1.917
224,3,major_triad__root__piano,major_triad,root,piano,3.864,2.377,2.406,1.494,1.04,2.583,3.73,1.347,2.346
224,4,minor_seventh__root__strings,minor_seventh,root,strings,3.037,3.186,2.748,3.374,3.064,3.361,1.925,2.753,3.413
224,5,major_triad__root__strings,major_triad,root,strings,3.965,2.054,3.619,1.287,2.4,1.618,3.637,2.694,1.658
224,6,major_seventh__root__strings,major_seventh,root,strings,2.89,3.903,3.223,3.409,3.038,4.098,1.808,3.046,2.387
224,7,minor_seventh__root__piano,minor_seventh,root,piano,2.984,2.984,3.509,2.887,2.509,3.592,1.649,2.864,3.165
224,8,minor_triad__first__piano,minor_triad,first,piano,2.441,2.945,3.016,3.263,3.63,2.709,1.871,2.478,3.172
224,9,major_seventh__root__piano,major_seventh,root,piano,2.891,2.542,2.65,3.306,2.602,3.704,1.792,2.324,2.551
224,10,diminished_triad__root__piano,diminished_triad,root,piano,2.856,2.957,4.051,2.541,2.265,3.97,1.361,1.808,1.104
224,11,major_triad__second__piano,major_triad,second,piano,4.414,2.965,3.573,1.137,1.771,2.341,3.467,1.58,2.641
224,12,dominant_seventh__root__piano,dominant_seventh,root,piano,2.424,3.14,2.929,2.058,2.732,3.881,2.414,2.601,2.711
224,13,minor_seventh__third__strings,minor_seventh,third,strings,2.58,3.072,3.689,3.327,2.182,2.743,2.07,2.225,2.862
224,14,dominant_seventh__third__piano,dominant_seventh,third,piano,3.011,3.687,3.531,1.886,2.418,3.271,2.25,1.659,2.862
224,15,minor_triad__second__piano,minor_triad,second,piano,3.036,3.536,3.116,2.381,3.364,3.399,1.4,2.051,3.363
224,16,minor_triad__second__strings,minor_triad,second,strings,3.011,3.759,3.464,1.939,3.806,3.978,1.0,2.463,2.728
224,17,augmented_triad__root__strings,augmented_triad,root,strings,2.671,4.259,3.169,3.37,4.272,3.595,1.372,1.762,1.372
224,18,minor_triad__root__piano,minor_triad,root,piano,4.055,2.133,2.713,2.186,3.386,3.211,2.055,2.274,2.322
224,19,major_triad__first__piano,major_triad,first,piano,4.502,1.982,2.876,2.178,1.765,3.051,3.402,2.006,2.474
224,20,dominant_seventh__root__strings,dominant_seventh,root,strings,3.049,3.601,3.681,3.736,2.496,3.762,2.209,2.632,2.321
224,21,minor_triad__root__strings,minor_triad,root,strings,2.591,2.623,2.833,3.465,4.214,2.852,1.347,1.907,2.456
224,22,major_seventh__third__piano,major_seventh,third,piano,3.195,2.936,3.354,2.644,2.864,3.429,2.121,2.229,2.804
224,23,minor_seventh__third__piano,minor_seventh,third,piano,3.358,2.779,2.397,2.652,1.928,3.123,1.482,2.255,2.757
224,24,diminished_triad__root__strings,diminished_triad,root,strings,2.388,4.293,2.956,2.213,3.738,4.15,1.25,2.323,2.717
224,25,major_triad__second__strings,major_triad,second,strings,4.49,2.73,3.312,1.859,1.418,2.769,3.802,1.663,3.189
224,26,minor_triad__first__strings,minor_triad,first,strings,2.572,2.743,3.348,2.386,3.413,2.518,1.854,2.592,2.127
224,27,major_triad__first__strings,major_triad,first,strings,4.186,2.761,2.706,2.224,2.075,2.65,3.044,1.661,1.786
224,28,dominant_seventh__third__strings,dominant_seventh,third,strings,3.085,3.076,2.965,2.994,3.384,4.463,1.94,2.445,2.498
225,1,dominant_seventh__root__piano,dominant_seventh,root,piano,2.959,3.504,3.424,3.739,1.835,2.942,2.562,2.914,2.869
225,2,augmented_triad__root__piano,augmented_triad,root,piano,2.478,4.488,3.021,2.332,2.235,3.233,1.685,2.219,2.216
225,3,dominant_seventh__third__strings,dominant_seventh,third,strings,2.856,3.741,3.265,3.582,1.794,3.071,2.741,2.414,3.281
225,4,minor_seventh__third__strings,minor_seventh,third,strings,3.256,2.569,2.831,3.315,2.366,2.751,2.099,2.908,3.213
225,5,major_seventh__third__piano,major_seventh,third,piano,3.71,3.19,2.702,3.14,2.077,3.235,3.049,3.136,3.585
225,6,major_seventh__root__strings,major_seventh,root,strings,3.065,3.262,3.395,3.351,2.83,2.252,2.454,2.425,3.113
225,7,augmented_triad__root__strings,augmented_triad,root,strings,2.061,4.179,2.997,2.235,3.135,3.409,1.696,2.47,2.531
225,8,minor_triad__second__strings,minor_triad,second,strings,2.653,3.521,2.911,2.542,3.732,3.405,1.537,2.841,3.399
225,9,minor_triad__root__strings,minor_triad,root,strings,3.523,3.27,2.508,2.954,2.961,3.053,1.797,2.621,3.228
225,10,minor_seventh__root__piano,minor_seventh,root,piano,2.794,2.335,3.743,1.847,2.641,2.899,2.16,2.774,2.482
225,11,minor_triad__first__piano,minor_triad,first,piano,3.184,2.796,3.371,2.857,3.603,2.957,2.849,2.831,2.464
225,12,diminished_triad__root__strings,diminished_triad,root,strings,1.795,3.308,3.565,1.717,3.726,4.215,1.0,2.612,2.705
225,13,dominant_seventh__third__piano,dominant_seventh,third,piano,3.145,3.32,3.377,2.301,2.639,3.637,3.053,1.888,3.08
225,14,major_triad__root__strings,major_triad,root,strings,4.219,2.431,2.688,2.045,1.0,1.761,3.463,3.438,2.672
225,15,major_triad__second__piano,major_triad,second,piano,4.281,2.714,3.305,1.184,1.0,2.37,3.748,2.338,3.221
225,16,minor_triad__root__piano,minor_triad,root,piano,2.594,3.968,2.346,2.81,3.409,3.537,1.94,2.815,3.267
225,17,major_triad__root__piano,major_triad,root,piano,3.959,2.751,3.497,1.896,1.243,2.614,4.055,2.176,3.454
225,18,diminished_triad__root__piano,diminished_triad,root,piano,1.99,3.715,3.098,1.791,2.668,3.231,2.778,1.827,2.459
225,19,major_triad__second__strings,major_triad,second,strings,4.758,2.424,3.939,2.534,1.296,2.63,4.324,2.993,3.59
225,20,major_seventh__root__piano,major_seventh,root,piano,3.217,3.026,3.384,2.658,2.139,3.685,3.023,2.739,3.045
225,21,major_seventh__third__strings,major_seventh,third,strings,3.146,3.645,3.534,3.629,2.125,3.312,2.725,3.128,4.332
225,22,dominant_seventh__root__strings,dominant_seventh,root,strings,3.373,3.364,3.123,2.464,2.373,3.042,2.811,3.337,3.048
225,23,minor_seventh__root__strings,minor_seventh,root,strings,3.451,2.613,2.261,2.543,2.681,2.934,1.558,3.599,3.701
225,24,major_triad__first__piano,major_triad,first,piano,4.667,2.375,3.61,2.022,1.378,2.667,4.241,2.472,2.581
225,25,major_triad__first__strings,major_triad,first,strings,4.636,1.729,3.931,3.056,1.851,2.008,3.449,3.031,2.49
225,26,minor_triad__second__piano,minor_triad,second,piano,3.433,2.956,2.86,3.025,3.762,3.312,2.078,2.071,2.442
225,27,minor_triad__first__strings,minor_triad,first,strings,2.889,2.914,2.622,3.162,3.919,3.03,1.669,2.782,2.908
225,28,minor_seventh__third__piano,minor_seventh,third,piano,2.787,3.135,2.791,3.328,2.487,3.228,2.035,3.262,3.746
226,1,minor_triad__root__strings,minor_triad,root,strings,2.881,3.216,2.227,2.634,3.926,2.068,1.639,2.008,2.224
226,2,minor_triad__second__piano,minor_triad,second,piano,2.686,3.821,2.585,2.364,1.919,2.49,2.365,1.786,2.363
226,3,dominant_seventh__root__piano,dominant_seventh,root,piano,3.418,2.964,2.488,1.69,1.756,3.142,2.606,1.652,2.534
226,4,minor_seventh__third__piano,minor_seventh,third,piano,3.388,3.713,2.959,2.593,2.352,2.632,2.548,1.576,3.143
226,5,dominant_seventh__root__strings,dominant_seventh,root,strings,2.937,3.531,3.262,3.171,1.718,3.275,1.869,2.093,2.788
226,6,minor_seventh__third__strings,minor_seventh,third,strings,3.06,3.617,2.046,3.478,3.089,3.555,1.146,3.175,4.103
226,7,major_triad__first__piano,major_triad,first,piano,4.894,2.682,3.075,1.625,1.237,1.766,3.739,1.883,2.373
226,8,minor_triad__first__strings,minor_triad,first,strings,2.822,3.256,2.872,2.432,3.047,2.635,1.146,1.882,2.803
226,9,major_triad__first__strings,major_triad,first,strings,4.127,3.012,2.541,2.347,1.409,1.589,3.4,1.939,3.386
226,10,major_seventh__third__piano,major_seventh,third,piano,3.053,3.265,2.828,2.905,2.285,2.832,1.52,1.254,2.818
226,11,major_seventh__root__strings,major_seventh,root,strings,3.063,3.272,3.001,3.24,1.845,2.35,2.412,2.826,1.856
226,12,minor_triad__second__strings,minor_triad,second,strings,2.893,3.11,2.533,3.475,3.878,2.986,1.429,2.561,1.869
226,13,diminished_triad__root__strings,diminished_triad,root,strings,2.745,3.211,3.245,2.099,3.007,2.747,2.152,1.102,2.489
226,14,minor_seventh__root__strings,minor_seventh,root,strings,3.8,3.192,2.524,3.432,2.044,2.632,1.972,1.51,2.495
226,15,minor_seventh__root__piano,minor_seventh,root,piano,3.199,3.267,2.37,2.573,2.688,3.024,2.301,2.055,2.333
226,16,major_triad__second__strings,major_triad,second,strings,4.158,3.203,4.311,1.766,1.563,2.811,3.689,1.269,2.026
226,17,major_triad__second__piano,major_triad,second,piano,4.179,3.074,3.482,1.959,1.0,1.873,3.923,2.184,2.992
226,18,major_triad__root__piano,major_triad,root,piano,4.02,2.669,2.792,1.695,1.0,2.952,3.641,1.511,2.447
226,19,augmented_triad__root__piano,augmented_triad,root,piano,2.329,4.589,3.421,1.3,2.638,3.489,1.186,1.897,1.898
226,20,augmented_triad__root__strings,augmented_triad,root,strings,2.541,3.933,2.438,1.901,2.961,2.847,1.092,1.144,1.388
226,21,minor_triad__root__piano,minor_triad,root,piano,3.415,2.587,2.699,2.586,2.608,3.01,1.988,1.393,2.032
226,22,major_triad__root__strings,major_triad,root,strings,4.514,2.793,2.33,1.748,1.77,2.313,2.649,1.508,2.218
226,23,dominant_seventh__third__strings,dominant_seventh,third,strings,3.087,3.316,2.968,2.891,2.442,3.434,2.614,1.636,2.198
226,24,minor_triad__first__piano,minor_triad,first,piano,2.96,2.618,2.823,1.982,2.995,2.305,2.144,1.79,1.987
226,25,dominant_seventh__third__piano,dominant_seventh,third,piano,2.51,3.476,2.898,2.462,1.631,3.106,2.591,1.0,3.05
226,26,major_seventh__third__strings,major_seventh,third,strings,3.334,3.336,2.782,3.207,1.537,2.571,2.348,2.433,2.933
226,27,diminished_triad__root__piano,diminished_triad,root,piano,2.62,3.551,3.2,1.212,2.31,3.218,1.453,1.859,1.463
226,28,major_seventh__root__piano,major_seventh,root,piano,2.372,2.749,2.411,2.559,2.493,3.269,2.05,1.767,3.049
227,1,dominant_seventh__root__strings,dominant_seventh,root,strings,2.61,4.232,2.925,2.075,2.196,3.037,1.66,2.936,2.71
227,2,dominant_seventh__third__strings,dominant_seventh,third,strings,2.638,4.103,3.158,2.284,2.195,3.045,1.765,2.652,3.038
227,3,minor_seventh__third__strings,minor_seventh,third,strings,3.171,2.92,2.639,2.289,3.502,2.244,1.329,2.852,2.666
227,4,major_triad__first__piano,major_triad,first,piano,3.851,2.808,2.915,1.281,1.59,1.897,2.957,2.838,2.88
227,5,major_triad__second__strings,major_triad,second,strings,3.693,3.115,2.721,2.216,1.452,2.157,3.847,2.034,3.406
