parent,vars,id,creation_time,psynet_version,deployment_id,deposited,inherited,inherited_from,module_id,local_key,key_within_module,key_within_experiment,export_path,is_global,module_state_id,participant_id,trial_id,node_id,network_id,description,personal,content_id,host_path,url,is_folder,data_type,extension,storage,node_definition,type,input_path,obfuscate,md5_contents,size_mb,deposit_time_sec,class,object_type,file_system_path
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 56}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_3__degree_1__node_15__trial_56__async_post_trial__8bac24ea-d26a-4c66-9fd8-1337d0665d20.txt""}",56,2026-06-15 09:30:32,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_8/network_3__degree_1__node_15__trial_56__async_post_trial,gibbs_demo/participants/participant_8/network_3__degree_1__node_15__trial_56__async_post_trial,gibbs_demo/participants/participant_8/network_3__degree_1__node_15__trial_56__async_post_trial.txt,,,8,56,15,3,,False,bc6e49b4818b4b3b32dbc42e8ce26181,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_3__degree_1__node_15__trial_56__async_post_trial__8bac24ea-d26a-4c66-9fd8-1337d0665d20.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_3__degree_1__node_15__trial_56__async_post_trial__8bac24ea-d26a-4c66-9fd8-1337d0665d20.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmp2q1110nh,1,bc6e49b4818b4b3b32dbc42e8ce26181,3.719329833984375e-05,0.0019405570019443985,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_8/network_3__degree_1__node_15__trial_56__async_post_trial__8bac24ea-d26a-4c66-9fd8-1337d0665d20.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 57}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_4__degree_2__node_17__trial_57__async_post_trial__c48bb487-c958-41a5-95ed-14e4a3a28545.txt""}",57,2026-06-15 09:30:33,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_9/network_4__degree_2__node_17__trial_57__async_post_trial,gibbs_demo/participants/participant_9/network_4__degree_2__node_17__trial_57__async_post_trial,gibbs_demo/participants/participant_9/network_4__degree_2__node_17__trial_57__async_post_trial.txt,,,9,57,17,4,,False,94218bca5ffa30c4f9bed039b37b5978,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_4__degree_2__node_17__trial_57__async_post_trial__c48bb487-c958-41a5-95ed-14e4a3a28545.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_4__degree_2__node_17__trial_57__async_post_trial__c48bb487-c958-41a5-95ed-14e4a3a28545.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmp58foq7uq,1,94218bca5ffa30c4f9bed039b37b5978,3.719329833984375e-05,0.0025474349968135357,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_4__degree_2__node_17__trial_57__async_post_trial__c48bb487-c958-41a5-95ed-14e4a3a28545.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 58}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_6__degree_2__node_20__trial_58__async_post_trial__c7f61034-c94a-4734-b0a0-38bc900e97c5.txt""}",58,2026-06-15 09:30:33,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_9/network_6__degree_2__node_20__trial_58__async_post_trial,gibbs_demo/participants/participant_9/network_6__degree_2__node_20__trial_58__async_post_trial,gibbs_demo/participants/participant_9/network_6__degree_2__node_20__trial_58__async_post_trial.txt,,,9,58,20,6,,False,c004c1db90902cb72d95b09c19a3aaae,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_6__degree_2__node_20__trial_58__async_post_trial__c7f61034-c94a-4734-b0a0-38bc900e97c5.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_6__degree_2__node_20__trial_58__async_post_trial__c7f61034-c94a-4734-b0a0-38bc900e97c5.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmp42v21pjo,1,c004c1db90902cb72d95b09c19a3aaae,3.719329833984375e-05,0.0022503729996969923,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_6__degree_2__node_20__trial_58__async_post_trial__c7f61034-c94a-4734-b0a0-38bc900e97c5.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 59}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_8__degree_2__node_18__trial_59__async_post_trial__2738181c-5d2b-4659-83f5-293cb4fa36ff.txt""}",59,2026-06-15 09:30:34,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_9/network_8__degree_2__node_18__trial_59__async_post_trial,gibbs_demo/participants/participant_9/network_8__degree_2__node_18__trial_59__async_post_trial,gibbs_demo/participants/participant_9/network_8__degree_2__node_18__trial_59__async_post_trial.txt,,,9,59,18,8,,False,eebb78f58f77da4dc61e3bdcddbe171f,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_8__degree_2__node_18__trial_59__async_post_trial__2738181c-5d2b-4659-83f5-293cb4fa36ff.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_8__degree_2__node_18__trial_59__async_post_trial__2738181c-5d2b-4659-83f5-293cb4fa36ff.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpkf15vqn2,1,eebb78f58f77da4dc61e3bdcddbe171f,3.719329833984375e-05,0.0027691120012605097,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_8__degree_2__node_18__trial_59__async_post_trial__2738181c-5d2b-4659-83f5-293cb4fa36ff.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 60}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_2__degree_2__node_19__trial_60__async_post_trial__602c0329-dbeb-429b-a87a-07af2d96ad8f.txt""}",60,2026-06-15 09:30:34,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_9/network_2__degree_2__node_19__trial_60__async_post_trial,gibbs_demo/participants/participant_9/network_2__degree_2__node_19__trial_60__async_post_trial,gibbs_demo/participants/participant_9/network_2__degree_2__node_19__trial_60__async_post_trial.txt,,,9,60,19,2,,False,c89e3158f9ebf14fe194d82c5f37bf7a,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_2__degree_2__node_19__trial_60__async_post_trial__602c0329-dbeb-429b-a87a-07af2d96ad8f.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_2__degree_2__node_19__trial_60__async_post_trial__602c0329-dbeb-429b-a87a-07af2d96ad8f.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmp3xzhg3zx,1,c89e3158f9ebf14fe194d82c5f37bf7a,3.719329833984375e-05,0.0025918960018316284,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_2__degree_2__node_19__trial_60__async_post_trial__602c0329-dbeb-429b-a87a-07af2d96ad8f.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 61}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_2__degree_2__node_19__trial_61__async_post_trial__6ff50d11-ef71-4000-9946-2f0bf6df1728.txt""}",61,2026-06-15 09:30:34,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_9/network_2__degree_2__node_19__trial_61__async_post_trial,gibbs_demo/participants/participant_9/network_2__degree_2__node_19__trial_61__async_post_trial,gibbs_demo/participants/participant_9/network_2__degree_2__node_19__trial_61__async_post_trial.txt,,,9,61,19,2,,False,5fc4697c07d2dd97071aa9a43261e14d,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_2__degree_2__node_19__trial_61__async_post_trial__6ff50d11-ef71-4000-9946-2f0bf6df1728.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_2__degree_2__node_19__trial_61__async_post_trial__6ff50d11-ef71-4000-9946-2f0bf6df1728.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpz24m5que,1,5fc4697c07d2dd97071aa9a43261e14d,3.719329833984375e-05,0.001874687000963604,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_2__degree_2__node_19__trial_61__async_post_trial__6ff50d11-ef71-4000-9946-2f0bf6df1728.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 62}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_6__degree_2__node_20__trial_62__async_post_trial__662eabee-cba1-4013-9a0b-3514d7552e43.txt""}",62,2026-06-15 09:30:34,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_9/network_6__degree_2__node_20__trial_62__async_post_trial,gibbs_demo/participants/participant_9/network_6__degree_2__node_20__trial_62__async_post_trial,gibbs_demo/participants/participant_9/network_6__degree_2__node_20__trial_62__async_post_trial.txt,,,9,62,20,6,,False,2c79132b3c944b2b33da2f983a0ec925,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_6__degree_2__node_20__trial_62__async_post_trial__662eabee-cba1-4013-9a0b-3514d7552e43.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_6__degree_2__node_20__trial_62__async_post_trial__662eabee-cba1-4013-9a0b-3514d7552e43.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpq0hhr4te,1,2c79132b3c944b2b33da2f983a0ec925,3.719329833984375e-05,0.0022722790017724037,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_6__degree_2__node_20__trial_62__async_post_trial__662eabee-cba1-4013-9a0b-3514d7552e43.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 63}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_8__degree_2__node_18__trial_63__async_post_trial__db1b67cc-6f1a-4a10-9398-efd2896b1683.txt""}",63,2026-06-15 09:30:34,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_9/network_8__degree_2__node_18__trial_63__async_post_trial,gibbs_demo/participants/participant_9/network_8__degree_2__node_18__trial_63__async_post_trial,gibbs_demo/participants/participant_9/network_8__degree_2__node_18__trial_63__async_post_trial.txt,,,9,63,18,8,,False,2a11ab465d925a7ad233ad647719e7c2,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_8__degree_2__node_18__trial_63__async_post_trial__db1b67cc-6f1a-4a10-9398-efd2896b1683.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_8__degree_2__node_18__trial_63__async_post_trial__db1b67cc-6f1a-4a10-9398-efd2896b1683.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpb56huk8_,1,2a11ab465d925a7ad233ad647719e7c2,3.719329833984375e-05,0.002451973999995971,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_9/network_8__degree_2__node_18__trial_63__async_post_trial__db1b67cc-6f1a-4a10-9398-efd2896b1683.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 64}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_7__degree_2__node_21__trial_64__async_post_trial__abd731a7-3369-4be7-97e4-4b84091fcccb.txt""}",64,2026-06-15 09:30:35,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_10/network_7__degree_2__node_21__trial_64__async_post_trial,gibbs_demo/participants/participant_10/network_7__degree_2__node_21__trial_64__async_post_trial,gibbs_demo/participants/participant_10/network_7__degree_2__node_21__trial_64__async_post_trial.txt,,,10,64,21,7,,False,26db67d4a9750c03f35a6f092a8811ca,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_7__degree_2__node_21__trial_64__async_post_trial__abd731a7-3369-4be7-97e4-4b84091fcccb.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_7__degree_2__node_21__trial_64__async_post_trial__abd731a7-3369-4be7-97e4-4b84091fcccb.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmp82dx3jup,1,26db67d4a9750c03f35a6f092a8811ca,3.719329833984375e-05,0.002621956999064423,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_7__degree_2__node_21__trial_64__async_post_trial__abd731a7-3369-4be7-97e4-4b84091fcccb.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 65}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_3__degree_2__node_24__trial_65__async_post_trial__5e97100c-6078-4225-9209-e3b4353a902f.txt""}",65,2026-06-15 09:30:36,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_10/network_3__degree_2__node_24__trial_65__async_post_trial,gibbs_demo/participants/participant_10/network_3__degree_2__node_24__trial_65__async_post_trial,gibbs_demo/participants/participant_10/network_3__degree_2__node_24__trial_65__async_post_trial.txt,,,10,65,24,3,,False,1ed174e5ed21e6190d2c7eeb4665aed2,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_3__degree_2__node_24__trial_65__async_post_trial__5e97100c-6078-4225-9209-e3b4353a902f.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_3__degree_2__node_24__trial_65__async_post_trial__5e97100c-6078-4225-9209-e3b4353a902f.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpycvwy6qy,1,1ed174e5ed21e6190d2c7eeb4665aed2,3.719329833984375e-05,0.00249014400105807,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_3__degree_2__node_24__trial_65__async_post_trial__5e97100c-6078-4225-9209-e3b4353a902f.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 66}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_1__degree_2__node_23__trial_66__async_post_trial__6a5007a6-2ba8-4b5b-9a2f-6464cdfd04db.txt""}",66,2026-06-15 09:30:36,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_10/network_1__degree_2__node_23__trial_66__async_post_trial,gibbs_demo/participants/participant_10/network_1__degree_2__node_23__trial_66__async_post_trial,gibbs_demo/participants/participant_10/network_1__degree_2__node_23__trial_66__async_post_trial.txt,,,10,66,23,1,,False,56ad2dda6e9f7e2dc42381de2f118192,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_1__degree_2__node_23__trial_66__async_post_trial__6a5007a6-2ba8-4b5b-9a2f-6464cdfd04db.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_1__degree_2__node_23__trial_66__async_post_trial__6a5007a6-2ba8-4b5b-9a2f-6464cdfd04db.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpsc95o7kg,1,56ad2dda6e9f7e2dc42381de2f118192,3.719329833984375e-05,0.002114265000273008,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_1__degree_2__node_23__trial_66__async_post_trial__6a5007a6-2ba8-4b5b-9a2f-6464cdfd04db.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 67}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_5__degree_2__node_22__trial_67__async_post_trial__f8204b72-7235-4513-bbc1-8a7b31cc8f09.txt""}",67,2026-06-15 09:30:36,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_10/network_5__degree_2__node_22__trial_67__async_post_trial,gibbs_demo/participants/participant_10/network_5__degree_2__node_22__trial_67__async_post_trial,gibbs_demo/participants/participant_10/network_5__degree_2__node_22__trial_67__async_post_trial.txt,,,10,67,22,5,,False,05f283d29d9aea516bef4422f7fe44d8,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_5__degree_2__node_22__trial_67__async_post_trial__f8204b72-7235-4513-bbc1-8a7b31cc8f09.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_5__degree_2__node_22__trial_67__async_post_trial__f8204b72-7235-4513-bbc1-8a7b31cc8f09.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmp6qi8h8yx,1,05f283d29d9aea516bef4422f7fe44d8,3.719329833984375e-05,0.002755302997684339,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_5__degree_2__node_22__trial_67__async_post_trial__f8204b72-7235-4513-bbc1-8a7b31cc8f09.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 68}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_3__degree_2__node_24__trial_68__async_post_trial__0001995d-dfc3-47fb-aab9-cc580f56eef0.txt""}",68,2026-06-15 09:30:36,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_10/network_3__degree_2__node_24__trial_68__async_post_trial,gibbs_demo/participants/participant_10/network_3__degree_2__node_24__trial_68__async_post_trial,gibbs_demo/participants/participant_10/network_3__degree_2__node_24__trial_68__async_post_trial.txt,,,10,68,24,3,,False,f9fad7d020a45a025e0847ff7fe8dca7,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_3__degree_2__node_24__trial_68__async_post_trial__0001995d-dfc3-47fb-aab9-cc580f56eef0.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_3__degree_2__node_24__trial_68__async_post_trial__0001995d-dfc3-47fb-aab9-cc580f56eef0.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpkqme0j6i,1,f9fad7d020a45a025e0847ff7fe8dca7,3.719329833984375e-05,0.002264115999423666,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_3__degree_2__node_24__trial_68__async_post_trial__0001995d-dfc3-47fb-aab9-cc580f56eef0.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 69}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_7__degree_2__node_21__trial_69__async_post_trial__65f3824a-cde1-4262-b6a3-c27c2d8e02b2.txt""}",69,2026-06-15 09:30:36,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_10/network_7__degree_2__node_21__trial_69__async_post_trial,gibbs_demo/participants/participant_10/network_7__degree_2__node_21__trial_69__async_post_trial,gibbs_demo/participants/participant_10/network_7__degree_2__node_21__trial_69__async_post_trial.txt,,,10,69,21,7,,False,824815f25f75c632f22192960c77825d,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_7__degree_2__node_21__trial_69__async_post_trial__65f3824a-cde1-4262-b6a3-c27c2d8e02b2.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_7__degree_2__node_21__trial_69__async_post_trial__65f3824a-cde1-4262-b6a3-c27c2d8e02b2.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpf0yw0h56,1,824815f25f75c632f22192960c77825d,3.719329833984375e-05,0.0025877030020637903,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_7__degree_2__node_21__trial_69__async_post_trial__65f3824a-cde1-4262-b6a3-c27c2d8e02b2.txt
"{""py/object"": ""dallinger_experiment.experiment.CustomTrial"", ""identifiers"": {""id"": 70}}","{""file_system_path"": ""/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_5__degree_2__node_22__trial_70__async_post_trial__812505af-deab-4934-93e4-4b2cfe25e588.txt""}",70,2026-06-15 09:30:36,13.3.0a0,gibbs-demo__mode=debug__launch=2026-06-15--09-30-11,True,False,,gibbs_demo,async_post_trial,participants/participant_10/network_5__degree_2__node_22__trial_70__async_post_trial,gibbs_demo/participants/participant_10/network_5__degree_2__node_22__trial_70__async_post_trial,gibbs_demo/participants/participant_10/network_5__degree_2__node_22__trial_70__async_post_trial.txt,,,10,70,22,5,,False,cef93d7628eb40debd0a4e6a3da80cd8,experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_5__degree_2__node_22__trial_70__async_post_trial__812505af-deab-4934-93e4-4b2cfe25e588.txt,/static/assets/experiments/gibbs-demo__mode%3Ddebug__launch%3D2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_5__degree_2__node_22__trial_70__async_post_trial__812505af-deab-4934-93e4-4b2cfe25e588.txt,False,,.txt,"{""py/object"": ""psynet.asset.LocalStorage"", ""_initialized"": false, ""_root"": null, ""root"": ""/home/ubuntu/psynet-data/assets""}",,ExperimentAsset,/tmp/tmpgum9ew91,1,cef93d7628eb40debd0a4e6a3da80cd8,3.719329833984375e-05,0.0021461279975483194,ExperimentAsset,Asset,/home/ubuntu/psynet-data/assets/experiments/gibbs-demo__mode=debug__launch=2026-06-15--09-30-11/gibbs_demo/participants/participant_10/network_5__degree_2__node_22__trial_70__async_post_trial__812505af-deab-4934-93e4-4b2cfe25e588.txt
